X,Y,room_id,host_id,room_type,country,city,neighborho,address,reviews,overall_sa,accommodat,bedrooms,bathrooms,price,deleted,minstay,timestamp,latitude,longitude,survey_i
-71.082673,42.389227,2295333,4292091,Entire home/apt,United States,Somerville,Somerville,Michigan Avenue,11,5.000000000000000,,3,1.000000000000000,295,0,2,13:22.4,42.389226999999998,-71.082673000000000,2
-71.097265,42.379469,4448403,17819011,Shared room,United States,Somerville,Somerville,Webster Avenue,11,5.000000000000000,2,1,1.000000000000000,80,0,,56:25.5,42.379469000000000,-71.097264999999993,2
-71.099181,42.380409,2737669,5319990,Private room,United States,Somerville,Somerville,Laurel Street,10,4.500000000000000,2,1,1.000000000000000,79,0,2,49:20.2,42.380409000000000,-71.099181000000002,2
-71.097515,42.385726,4198556,1866315,Private room,United States,Somerville,Somerville,Prescott Street,10,4.500000000000000,1,1,1.000000000000000,75,0,1,41:52.9,42.385725999999998,-71.097515000000001,2
-71.107054,42.389336,1377755,7463444,Private room,United States,Somerville,Somerville,Highland Avenue,10,4.500000000000000,2,1,1.500000000000000,85,0,2,14:04.2,42.389336000000000,-71.107054000000005,2
-71.095811,42.393458,5760761,19193134,Private room,United States,Somerville,"School St, Somervill",School St,10,4.500000000000000,2,1,1.000000000000000,65,0,1,59:14.5,42.393458000000003,-71.095810999999998,2
-71.092081,42.381733,3888984,20118454,Entire home/apt,United States,Somerville,"Munroe Street, Somervill",Munroe Street,10,4.500000000000000,4,2,2.000000000000000,170,0,7,12:21.1,42.381732999999997,-71.092080999999993,2
-71.124393,42.396752,4606978,23871496,Private room,United States,Somerville,Somerville,Dover Street,9,4.500000000000000,2,1,1.000000000000000,89,0,2,34:31.1,42.396751999999999,-71.124392999999998,2
-71.112683,42.38542,4054229,2063272,Private room,United States,Somerville,Somerville,Ibbetson Street,9,4.500000000000000,,1,2.000000000000000,340,0,1,25:09.2,42.385420000000003,-71.112683000000004,2
-71.116202,42.393183,2093770,10682786,Private room,United States,Somerville,Somerville,Hancock Street,9,4.500000000000000,2,1,1.000000000000000,90,0,1,16:23.2,42.393183000000001,-71.116202000000001,2
-71.11493,42.393784,2034063,10441289,Private room,United States,Somerville,Somerville,Charnwood Rd,9,5.000000000000000,2,1,1.500000000000000,95,0,10,17:22.4,42.393783999999997,-71.114930000000001,2
-71.117299,42.398475,5927414,1306995,Entire home/apt,United States,Somerville,Somerville,Winslow Avenue,9,5.000000000000000,5,2,2.000000000000000,265,0,2,29:12.1,42.398474999999998,-71.117299000000003,2
-71.096628,42.382411,4753588,8522669,Entire home/apt,United States,Somerville,Somerville,Walnut Street,9,4.500000000000000,4,2,1.000000000000000,275,0,2,01:22.5,42.382410999999998,-71.096627999999995,2
-71.104202,42.385177,4708340,7454001,Entire home/apt,United States,Somerville,Somerville,Laurel Street,9,4.500000000000000,4,1,1.000000000000000,115,0,2,17:05.1,42.385176999999999,-71.104202000000001,2
-71.085365,42.382347,3962875,19246369,Private room,United States,Somerville,Somerville,Franklin Avenue,8,4.000000000000000,1,1,1.000000000000000,49,0,2,25:39.3,42.382347000000003,-71.085364999999996,2
-71.115801,42.396654,4861890,24490424,Private room,United States,Somerville,Somerville,Morrison Avenue,8,4.500000000000000,1,1,1.000000000000000,85,0,3,29:36.4,42.396653999999998,-71.115801000000005,2
-71.090375,42.381493,4128784,21418483,Private room,United States,Somerville,Somerville,Boston Street,8,5.000000000000000,2,1,1.000000000000000,150,0,1,56:02.5,42.381492999999999,-71.090374999999995,2
-71.114217,42.391692,2851510,10682786,Private room,United States,Somerville,Somerville,Hancock Street,8,5.000000000000000,2,1,1.000000000000000,100,0,1,17:18.3,42.391691999999999,-71.114216999999996,2
-71.101939,42.378578,6490681,11187487,Private room,United States,Somerville,Somerville,Washington Street,8,4.500000000000000,2,1,1.000000000000000,70,0,1,14:10.0,42.378577999999997,-71.101939000000002,2
-71.09476,42.374423,165081,787254,Entire home/apt,United States,Somerville,Somerville,Webster Ave,8,4.500000000000000,2,1,1.000000000000000,110,0,15,16:12.2,42.374423000000000,-71.094759999999994,2
-71.095239,42.382354,2975163,3406230,Entire home/apt,United States,Somerville,"Summit Avenue, Somervill",Summit Avenue,8,4.500000000000000,,3,1.000000000000000,350,0,3,03:47.4,42.382353999999999,-71.095239000000007,2
-71.114856,42.388038,1279548,6962693,Entire home/apt,United States,Somerville,Somerville,Mossland Street,8,5.000000000000000,2,1,1.000000000000000,100,0,7,34:48.6,42.388038000000002,-71.114856000000003,2
-71.089596,42.382701,2875534,9575352,Private room,United States,Somerville,Somerville,McGrath Highway,7,4.500000000000000,1,1,1.000000000000000,65,0,3,39:20.4,42.382700999999997,-71.089596000000000,2
-71.089,42.395706,5717281,1030110,Private room,United States,Somerville,Somerville,Bailey Road,7,5.000000000000000,2,1,1.000000000000000,100,0,1,32:56.2,42.395705999999997,-71.088999999999999,2
-71.119563,42.401454,1167649,4695018,Private room,United States,Somerville,Somerville,Kenwood Street,7,4.500000000000000,2,1,,58,0,3,58:08.7,42.401454000000001,-71.119562999999999,2
-71.102978,42.386995,4474877,21647970,Private room,United States,Somerville,Somerville,Oxford Street,7,5.000000000000000,3,1,1.000000000000000,179,0,4,22:56.0,42.386994999999999,-71.102977999999993,2
-71.106362,42.378382,5890930,30591312,Private room,United States,Somerville,Somerville,Durham Street,7,5.000000000000000,4,1,1.000000000000000,91,0,1,57:53.9,42.378382000000002,-71.106362000000004,2
-71.129947,42.400058,1579165,7918311,Entire home/apt,United States,Cambridge,Cambridge,Mass Ave,7,4.500000000000000,2,0,1.000000000000000,135,0,,25:30.2,42.400058000000001,-71.129947000000001,2
-71.114645,42.387561,3198569,1318091,Entire home/apt,United States,Somerville,Somerville,Linden Avenue,7,5.000000000000000,4,1,1.000000000000000,200,0,1,20:21.9,42.387560999999998,-71.114644999999996,2
-71.099531,42.383442,6044371,11454809,Entire home/apt,United States,Somerville,Somerville,Prescott Street,7,4.500000000000000,,2,1.000000000000000,295,0,1,27:07.0,42.383442000000002,-71.099530999999999,2
-71.10221,42.386179,4738540,21647970,Entire home/apt,United States,Somerville,Somerville,Oxford Street,7,5.000000000000000,,3,1.000000000000000,199,0,2,37:25.1,42.386178999999998,-71.102209999999999,2
-71.102385,42.388117,4464226,21647970,Entire home/apt,United States,Somerville,Somerville,Oxford Street,7,5.000000000000000,3,1,1.000000000000000,119,0,1,35:29.4,42.388117000000001,-71.102384999999998,2
-71.112144,42.3845,4767099,2063272,Shared room,United States,Somerville,Somerville,Ibbetson Street,7,5.000000000000000,1,1,1.000000000000000,42,0,2,32:11.7,42.384500000000003,-71.112144000000001,2
-71.103747,42.377131,6582554,34433369,Private room,United States,Somerville,Somerville,Beacon Street,6,4.000000000000000,1,1,1.000000000000000,70,0,1,32:19.3,42.377130999999999,-71.103746999999998,2
-71.113921,42.399733,5087076,18102693,Private room,United States,Somerville,"College Ave, Somervill",College Ave,6,4.500000000000000,2,1,1.000000000000000,55,0,1,09:35.1,42.399732999999998,-71.113921000000005,2
-71.097209,42.378733,4334237,17819011,Private room,United States,Somerville,Somerville,Webster Avenue,6,3.500000000000000,2,1,1.000000000000000,85,0,2,25:21.1,42.378732999999997,-71.097209000000007,2
-71.12571,42.404266,3921585,1251818,Private room,United States,Somerville,Somerville,Electric Avenue,6,4.500000000000000,2,1,1.000000000000000,95,0,1,13:30.7,42.404266000000000,-71.125709999999998,2
-71.099128,42.374924,5690933,16903186,Private room,United States,Somerville,Somerville,Oak Street,6,4.500000000000000,4,1,1.000000000000000,125,0,1,02:03.4,42.374924000000000,-71.099127999999993,2
-71.105392,42.393482,5012186,16661920,Private room,United States,Somerville,Somerville,Partridge Avenue,6,5.000000000000000,2,1,1.000000000000000,60,0,3,25:28.6,42.393481999999999,-71.105391999999995,2
-71.087771,42.38241,4902165,25233554,Private room,United States,Somerville,Somerville,Glen Street,6,4.500000000000000,2,1,1.000000000000000,65,0,1,11:45.0,42.382410000000000,-71.087771000000004,2
-71.104551,42.376442,3264389,999992,Entire home/apt,United States,Cambridge,Cambridge,Cambridge Street,6,5.000000000000000,2,1,1.000000000000000,225,0,2,57:15.5,42.376441999999997,-71.104551000000001,2
-71.113954,42.399579,2815509,1388672,Entire home/apt,United States,Somerville,Somerville,Josephine Avenue,6,4.500000000000000,3,1,1.000000000000000,100,0,2,12:15.5,42.399579000000003,-71.113954000000007,2
-71.1218,42.396219,4060676,4191867,Entire home/apt,United States,Somerville,Somerville,Davis Square,6,5.000000000000000,3,1,1.000000000000000,120,0,1,17:37.7,42.396219000000002,-71.121799999999993,2
-71.097135,42.380394,6323875,8351019,Entire home/apt,United States,Somerville,"Bow St, Somervill",Bow St,6,4.500000000000000,4,2,1.000000000000000,269,0,2,53:40.4,42.380394000000003,-71.097134999999994,2
-71.124276,42.397673,2964781,26500,Entire home/apt,United States,Somerville,Somerville,Park Avenue,6,5.000000000000000,5,1,1.000000000000000,325,0,1,11:24.3,42.397672999999998,-71.124275999999995,2
-71.116534,42.39845,3488817,7746771,Entire home/apt,United States,Somerville,"Hall Avenue, Somervill",Hall Avenue,6,5.000000000000000,,2,1.000000000000000,200,0,2,57:46.4,42.398449999999997,-71.116534000000001,2
-71.094396,42.381456,712116,3665470,Entire home/apt,United States,Somerville,Somerville,Warren Ave,6,5.000000000000000,4,,1.000000000000000,130,0,1,55:01.3,42.381456000000000,-71.094396000000003,2
-71.100278,42.377288,6181555,32062825,Entire home/apt,United States,Somerville,Somerville,Wyatt Street,6,5.000000000000000,4,1,1.000000000000000,175,0,2,39:48.9,42.377288000000000,-71.100278000000003,2
-71.093796,42.375372,1741391,7783684,Entire home/apt,United States,Somerville,Somerville,Webster Avenue,6,5.000000000000000,3,1,1.000000000000000,200,0,1,42:53.5,42.375371999999999,-71.093795999999998,2
-71.0846,42.384633,4514653,15154687,Private room,United States,Somerville,Somerville,Myrtle Street,5,4.500000000000000,2,1,1.500000000000000,65,0,1,52:11.5,42.384633000000001,-71.084599999999995,2
-71.105302,42.381195,3192042,3176,Private room,United States,Somerville,Somerville,Nevada Avenue,5,4.500000000000000,1,1,1.000000000000000,200,0,7,33:42.4,42.381194999999998,-71.105301999999995,2
-71.084532,42.382519,6092951,19246369,Private room,United States,Somerville,Somerville,Franklin Street,5,4.500000000000000,1,1,1.000000000000000,49,0,2,37:10.1,42.382519000000002,-71.084531999999996,2
-71.11769,42.40204,6180043,1171240,Private room,United States,Somerville,Somerville,Walker Street,5,5.000000000000000,2,1,1.500000000000000,145,0,1,53:14.9,42.402040000000000,-71.117689999999996,2
-71.116899,42.392717,3829930,154081,Private room,United States,Somerville,"Willow Ave, Somervill",Willow Ave,5,5.000000000000000,1,1,1.000000000000000,110,0,1,49:55.2,42.392716999999998,-71.116899000000004,2
-71.107305,42.378651,6453129,10985875,Private room,United States,Somerville,Somerville,Beacon Street,5,5.000000000000000,2,1,1.000000000000000,65,0,1,03:36.6,42.378650999999998,-71.107304999999997,2
-71.099553,42.38342,2838157,7918311,Private room,United States,Somerville,"Quincy St, Somervill",Quincy St,5,3.000000000000000,2,1,1.000000000000000,99,0,2,16:31.3,42.383420000000001,-71.099553000000000,2
-71.101414,42.386392,6692868,33917688,Entire home/apt,United States,Somerville,Somerville,Oxford Street,5,5.000000000000000,4,2,1.000000000000000,135,0,2,49:17.6,42.386392000000001,-71.101414000000005,2
-71.105706,42.377383,106606,552432,Entire home/apt,United States,Somerville,Somerville,Caldwell Avenue,5,4.500000000000000,5,2,1.000000000000000,245,0,1,46:01.7,42.377383000000002,-71.105705999999998,2
-71.097613,42.395381,3128681,15889643,Entire home/apt,United States,Somerville,Somerville,Broadway,5,5.000000000000000,4,2,1.000000000000000,275,0,3,25:57.9,42.395381000000000,-71.097612999999996,2
-71.102478,42.374853,6552374,6522299,Private room,United States,Cambridge,Cambridge,Hampshire Street,4,5.000000000000000,2,1,1.000000000000000,60,0,1,51:00.1,42.374853000000002,-71.102478000000005,1
-71.102478,42.374853,6552374,6522299,Private room,United States,Cambridge,Cambridge,Hampshire Street,4,5.000000000000000,2,1,1.000000000000000,60,0,1,12:48.1,42.374853000000002,-71.102478000000005,2
-71.088391,42.386219,5847317,1283215,Private room,United States,Somerville,Somerville,R Rush Street,4,4.500000000000000,2,1,1.000000000000000,90,0,20,17:13.9,42.386218999999997,-71.088391000000001,2
-71.087765,42.393902,6637516,34740848,Private room,United States,Somerville,Back Bay,Wheatland St,4,5.000000000000000,2,1,1.000000000000000,70,0,2,47:21.6,42.393901999999997,-71.087765000000005,2
-71.105103,42.394197,5572128,16331603,Private room,United States,Somerville,Somerville,Henderson Street,4,4.500000000000000,2,1,1.000000000000000,75,0,1,43:24.2,42.394196999999998,-71.105103000000000,2
-71.098378,42.383314,6658337,34848629,Private room,United States,Somerville,Somerville,Vinal Avenue,4,5.000000000000000,2,1,1.000000000000000,95,0,2,42:15.9,42.383313999999999,-71.098377999999997,2
-71.089238,42.387986,5013242,25856308,Private room,United States,Somerville,Somerville,Melvin Street,4,4.500000000000000,2,1,1.000000000000000,110,0,1,05:49.8,42.387985999999998,-71.089237999999995,2
-71.085851,42.382906,6093004,19246369,Private room,United States,Somerville,Somerville,Franklin Street,4,4.500000000000000,1,1,1.000000000000000,49,0,2,56:07.2,42.382905999999998,-71.085851000000005,2
-71.085111,42.383039,3759239,19246369,Private room,United States,Somerville,Somerville,Franklin Street,4,3.500000000000000,1,1,1.000000000000000,49,0,2,59:04.3,42.383038999999997,-71.085110999999998,2
-71.118082,42.393154,3426208,1927550,Private room,United States,Cambridge,Somerville,Massachusetts Avenue,4,4.500000000000000,2,1,1.000000000000000,80,0,1,49:03.8,42.393154000000003,-71.118082000000001,2
-71.082638,42.384838,1016376,5593127,Private room,United States,Somerville,Somerville,Perkins Street,4,5.000000000000000,1,1,1.000000000000000,50,0,1,46:47.1,42.384838000000002,-71.082638000000003,2
-71.082008,42.384569,2373699,5593127,Private room,United States,Somerville,Somerville,Perkins Street,4,4.500000000000000,1,1,1.000000000000000,60,0,7,44:52.9,42.384568999999999,-71.082008000000002,2
-71.117023,42.387359,5813334,2216155,Private room,United States,Somerville,Somerville,Elm Street,4,5.000000000000000,2,1,1.000000000000000,130,0,2,15:40.7,42.387358999999996,-71.117023000000003,2
-71.105248,42.376428,3578005,10172310,Entire home/apt,United States,Cambridge,Cambridge,Leonard Avenue,4,4.500000000000000,5,2,1.000000000000000,300,0,3,37:11.3,42.376427999999997,-71.105248000000003,2
-71.103894,42.383184,6409286,33428190,Entire home/apt,United States,Somerville,Somerville,Laurel Street,4,4.500000000000000,4,2,1.000000000000000,159,0,3,15:50.7,42.383184000000000,-71.103893999999997,2
-71.115001,42.397422,6659951,34858349,Entire home/apt,United States,Somerville,Somerville,Appleton Street,4,4.500000000000000,4,2,1.000000000000000,133,0,1,05:44.9,42.397421999999999,-71.115001000000007,2
-71.104437,42.381258,2676702,13704439,Entire home/apt,United States,Somerville,Somerville,Dane Avenue,4,5.000000000000000,2,0,1.000000000000000,150,0,2,50:18.2,42.381258000000003,-71.104437000000004,2
-71.118581,42.396247,4103665,12159212,Entire home/apt,United States,Somerville,Somerville,Winslow Avenue,4,5.000000000000000,4,2,2.000000000000000,400,0,3,25:54.3,42.396247000000002,-71.118581000000006,2
-71.113886,42.389589,4595335,23151908,Entire home/apt,United States,Somerville,Somerville,Cedar Street,4,4.000000000000000,,2,1.000000000000000,195,0,1,41:59.2,42.389589000000001,-71.113885999999994,2
-71.099848,42.383796,3322702,16775662,Entire home/apt,United States,Somerville,Somerville,Church Street,4,4.500000000000000,4,2,2.000000000000000,296,0,1,30:02.9,42.383795999999997,-71.099847999999994,2
-71.105916,42.377853,5551671,1226736,Private room,United States,Somerville,Somerville,Calvin Street,3,5.000000000000000,1,1,1.000000000000000,79,0,3,44:27.6,42.377853000000002,-71.105915999999993,2
-71.098268,42.396064,4745588,24493483,Private room,United States,Somerville,Somerville,Moreland Street,3,4.000000000000000,2,1,1.000000000000000,42,0,1,30:16.6,42.396064000000003,-71.098268000000004,2
-71.09007,42.38267,5735835,9575352,Private room,United States,Somerville,Somerville,McGrath Highway,3,5.000000000000000,1,1,1.000000000000000,65,0,2,53:21.7,42.382669999999997,-71.090069999999997,2
-71.09919,42.381063,4137400,1000033,Private room,United States,Somerville,Somerville,R Carlton Street,3,4.000000000000000,2,1,2.000000000000000,65,0,3,20:19.5,42.381062999999997,-71.099189999999993,2
-71.099138,42.390348,5260777,20021765,Private room,United States,Somerville,"Sycamore St, Somervill",Sycamore St,3,3.500000000000000,1,1,1.000000000000000,90,0,1,19:10.9,42.390348000000003,-71.099137999999996,2
-71.11093,42.385961,4680929,2063272,Private room,United States,Somerville,Somerville,Ibbetson Street,3,5.000000000000000,3,1,0.000000000000000,110,0,1,39:23.9,42.385961000000002,-71.110929999999996,2
-71.127295,42.400675,3129067,8253129,Private room,United States,Somerville,Somerville,Holland Street,3,4.500000000000000,2,1,1.000000000000000,90,0,1,14:15.0,42.400675000000000,-71.127295000000004,2
-71.097353,42.381368,6391057,8351019,Private room,United States,Somerville,"Bow St, Somervill",Bow St,3,4.000000000000000,2,1,1.000000000000000,160,0,1,13:21.6,42.381368000000002,-71.097352999999998,2
-71.103195,42.383766,3338698,16853657,Entire home/apt,United States,Somerville,Somerville,Loring Street,3,5.000000000000000,3,2,1.000000000000000,120,0,1,17:21.2,42.383766000000001,-71.103194999999999,2
-71.10715,42.385962,5882862,9431097,Entire home/apt,United States,Somerville,Somerville,Monmouth Street,3,5.000000000000000,4,1,1.000000000000000,182,0,3,03:52.6,42.385961999999999,-71.107150000000004,2
-71.118532,42.391822,2628069,13460424,Entire home/apt,United States,Somerville,Somerville,Saint James Avenue,3,5.000000000000000,,4,2.500000000000000,300,0,2,23:36.7,42.391821999999998,-71.118532000000002,2
-71.101661,42.390585,1890534,9829509,Entire home/apt,United States,Somerville,Somerville,Central Street,3,4.500000000000000,4,2,1.500000000000000,200,0,1,00:52.0,42.390585000000002,-71.101660999999993,2
-71.12243,42.39904,2943227,3709200,Entire home/apt,United States,Somerville,"Corinthian Rd, Somervill",Corinthian Rd,3,5.000000000000000,,3,1.000000000000000,275,0,2,40:34.2,42.399039999999999,-71.122429999999994,2
-71.089129,42.385013,2172025,11080469,Entire home/apt,United States,Somerville,Somerville,Auburn Avenue,3,5.000000000000000,2,1,1.000000000000000,112,0,2,05:03.1,42.385013000000001,-71.089129000000000,2
-71.109848,42.397317,1180560,6457574,Entire home/apt,United States,Somerville,Somerville,Boston Avenue,3,4.500000000000000,4,2,2.000000000000000,165,0,5,28:12.3,42.397317000000001,-71.109848000000000,2
-71.083079,42.384128,4532629,15154687,Entire home/apt,United States,Somerville,Somerville,Myrtle Street,3,2.500000000000000,,5,1.500000000000000,500,0,2,10:08.9,42.384127999999997,-71.083078999999998,2
-71.105847,42.386717,5401294,27999014,Entire home/apt,United States,Somerville,Somerville,Westwood Road,3,5.000000000000000,,4,2.500000000000000,550,0,2,35:37.8,42.386716999999997,-71.105846999999997,2
-71.105747,42.392262,6101153,31658323,Entire home/apt,United States,Somerville,Somerville,Princeton Street,3,4.500000000000000,4,2,1.000000000000000,150,0,2,09:32.9,42.392262000000002,-71.105746999999994,2
-71.079582,42.384575,1442350,7744792,Entire home/apt,United States,Somerville,"Perkins St, Somervill",Perkins St,3,4.500000000000000,4,2,2.000000000000000,250,0,7,25:33.3,42.384574999999998,-71.079582000000002,2
-71.088718,42.374115,4700404,1458862,Private room,United States,Cambridge,Cambridge,Jefferson Street,2,4.500000000000000,1,1,1.000000000000000,45,0,2,35:45.9,42.374115000000003,-71.088718000000000,2
-71.113865,42.385367,5207149,18806481,Private room,United States,Somerville,Somerville,Beacon Street,2,5.000000000000000,1,1,1.000000000000000,37,0,3,45:05.8,42.385367000000002,-71.113865000000004,2
-71.089412,42.392656,6619264,28708625,Private room,United States,Somerville,Somerville,Wheatland Street,2,5.000000000000000,1,1,1.000000000000000,38,0,5,42:04.7,42.392656000000002,-71.089411999999996,2
-71.088297,42.393347,4602642,23701512,Private room,United States,Somerville,Somerville,Fellsway West,2,5.000000000000000,2,1,1.000000000000000,80,0,1,49:21.0,42.393346999999999,-71.088296999999997,2
-71.115948,42.395486,5236804,24490424,Private room,United States,Somerville,Somerville,Morrison Avenue,2,4.000000000000000,1,1,1.000000000000000,85,0,3,34:50.1,42.395485999999998,-71.115948000000003,2
-71.109183,42.396785,5005980,24840519,Private room,United States,Somerville,Somerville,Cedar Street,2,5.000000000000000,1,1,1.000000000000000,40,0,1,03:54.6,42.396785000000001,-71.109183000000002,2
-71.116187,42.402869,6187009,18102693,Private room,United States,Somerville,"College Ave, Somervill",College Ave,2,4.500000000000000,2,1,1.000000000000000,55,0,2,26:06.0,42.402869000000003,-71.116186999999996,2
-71.101109,42.383761,6390675,7918311,Private room,United States,Somerville,Somerville,Quincy Street,2,4.500000000000000,2,1,1.000000000000000,111,0,1,58:14.5,42.383761000000000,-71.101108999999994,2
-71.11277,42.391712,5668603,29387436,Private room,United States,Somerville,Somerville,Conwell Street,2,5.000000000000000,5,1,1.000000000000000,125,0,1,26:19.7,42.391711999999998,-71.112769999999998,2
-71.08017,42.384124,4874201,25064382,Private room,United States,Somerville,Somerville,Pearl Street,2,3.000000000000000,2,1,1.500000000000000,49,0,4,09:14.3,42.384124000000000,-71.080169999999995,2
-71.100547,42.375564,3334412,16835189,Private room,United States,Cambridge,Somerville,Hampshire Street,2,5.000000000000000,2,1,1.000000000000000,115,0,1,56:33.2,42.375563999999997,-71.100547000000006,2
-71.080702,42.385517,4815602,20309385,Private room,United States,Somerville,Somerville,Pinckney Street,2,4.000000000000000,1,1,1.000000000000000,40,0,9,01:18.4,42.385517000000000,-71.080702000000002,2
-71.111335,42.394282,6667505,34898809,Private room,United States,Somerville,Somerville,Pearson Avenue,2,5.000000000000000,2,1,1.000000000000000,99,0,1,20:05.7,42.394281999999997,-71.111334999999997,2
-71.118786,42.401374,4827854,21173173,Entire home/apt,United States,Somerville,Somerville,College Avenue,2,5.000000000000000,4,1,1.000000000000000,100,0,1,19:52.3,42.401373999999997,-71.118786000000000,2
-71.11236,42.395792,6587153,33656325,Entire home/apt,United States,Somerville,Somerville,Prichard Avenue,2,5.000000000000000,4,1,1.000000000000000,200,0,2,18:59.3,42.395792000000000,-71.112359999999995,2
-71.093657,42.383686,6535027,4504287,Entire home/apt,United States,Somerville,Somerville,Hamlet Street,2,5.000000000000000,5,2,2.500000000000000,250,0,2,58:22.4,42.383685999999997,-71.093656999999993,2
-71.092673,42.385261,3957232,18202957,Entire home/apt,United States,Somerville,"Medford Street, Somervill",Medford Street,2,4.000000000000000,4,2,1.000000000000000,200,0,1,15:58.8,42.385261000000000,-71.092673000000005,2
-71.119075,42.397059,1801871,2597622,Entire home/apt,United States,Somerville,Somerville,Grove Street,2,3.500000000000000,5,2,1.000000000000000,175,0,1,36:36.9,42.397058999999999,-71.119074999999995,2
-71.106199,42.378139,6589242,12243051,Entire home/apt,United States,Somerville,Somerville,Smith Avenue,2,4.500000000000000,4,2,1.000000000000000,180,0,,33:20.2,42.378138999999997,-71.106199000000004,2
-71.109299,42.381566,5754140,963134,Entire home/apt,United States,Cambridge,"Near Harvard, Cambridg",Near Harvard,2,5.000000000000000,4,2,1.000000000000000,200,0,1,19:37.7,42.381565999999999,-71.109298999999993,2
-71.113142,42.396772,2628480,13463052,Entire home/apt,United States,Somerville,Somerville,Rogers Avenue,2,5.000000000000000,,4,2.500000000000000,600,0,2,18:53.4,42.396771999999999,-71.113141999999996,2
-71.099884,42.393285,3739777,19118960,Entire home/apt,United States,Somerville,Somerville,Central Street,2,5.000000000000000,,3,2.500000000000000,450,0,2,12:08.4,42.393284999999999,-71.099884000000003,2
-71.12722,42.401226,3627183,9796517,Entire home/apt,United States,Somerville,Somerville,Newbury Street,2,4.500000000000000,4,2,1.000000000000000,139,0,6,58:47.1,42.401226000000001,-71.127219999999994,2
-71.092362,42.382826,3590031,3146675,Entire home/apt,United States,Somerville,Somerville,Greenville Street,2,5.000000000000000,,3,1.500000000000000,325,0,3,59:56.3,42.382826000000001,-71.092361999999994,2
-71.118175,42.400476,1761381,1171240,Entire home/apt,United States,Somerville,Somerville,Walker Street,2,4.500000000000000,4,2,2.500000000000000,199,0,1,41:39.8,42.400475999999998,-71.118174999999994,2
-71.103435,42.379677,4691457,22629843,Entire home/apt,United States,Somerville,Somerville,Washington Street,2,4.500000000000000,,3,2.000000000000000,190,0,3,34:52.6,42.379677000000001,-71.103435000000005,2
-71.08282,42.373571,6623663,34667148,Private room,United States,Cambridge,Cambridge,Winter Street,1,4.000000000000000,1,1,1.000000000000000,65,0,,10:57.2,42.373570999999998,-71.082819999999998,1
-71.08282,42.373571,6623663,34667148,Private room,United States,Cambridge,Cambridge,Winter Street,1,4.000000000000000,1,1,1.000000000000000,65,0,,01:55.0,42.373570999999998,-71.082819999999998,2
-71.085753,42.382033,5280970,19246369,Private room,United States,Somerville,Somerville,Franklin Avenue,1,1.000000000000000,1,1,1.000000000000000,49,0,2,55:38.5,42.382033000000000,-71.085752999999997,2
-71.113751,42.395114,6845060,35868199,Private room,United States,Somerville,"Morrison Avenue, Somervill",Morrison Avenue,1,5.000000000000000,1,1,1.000000000000000,85,0,1,06:26.8,42.395114000000000,-71.113750999999993,2
-71.082212,42.38603,5928806,4292091,Private room,United States,Somerville,Somerville,Perkins Street,1,1.000000000000000,2,1,1.000000000000000,60,0,7,53:02.1,42.386029999999998,-71.082211999999998,2
-71.116825,42.393536,3767223,19300122,Private room,United States,Somerville,Somerville,Highland Avenue,1,5.000000000000000,1,1,1.000000000000000,75,0,1,58:40.0,42.393535999999997,-71.116825000000006,2
-71.1325,42.404899,5532183,27112104,Private room,United States,Somerville,Somerville,Waterhouse Street,1,5.000000000000000,1,1,1.000000000000000,65,0,1,24:58.9,42.404899000000000,-71.132499999999993,2
-71.104439,42.389697,6736153,35277438,Private room,United States,Somerville,Somerville,Benton Road,1,5.000000000000000,2,1,1.000000000000000,70,0,1,27:56.9,42.389696999999998,-71.104438999999999,2
-71.097224,42.379282,6921153,789907,Private room,United States,Somerville,"Washington St, Somervill",Washington St,1,4.000000000000000,1,1,1.000000000000000,80,0,1,34:36.4,42.379282000000003,-71.097223999999997,2
-71.090945,42.380945,2913427,9575352,Private room,United States,Somerville,Somerville,McGrath Highway,1,5.000000000000000,1,1,1.000000000000000,65,0,2,02:48.7,42.380944999999997,-71.090945000000005,2
-71.102154,42.383223,6291547,8263404,Private room,United States,Somerville,Somerville,Preston Road,1,5.000000000000000,1,1,1.000000000000000,45,0,1,36:40.3,42.383223000000001,-71.102153999999999,2
-71.085812,42.383271,6812982,19246369,Private room,United States,Somerville,Somerville,Franklin Street,1,5.000000000000000,1,1,1.000000000000000,49,0,2,09:14.5,42.383271000000001,-71.085812000000004,2
-71.095075,42.380725,6525097,33527730,Private room,United States,Somerville,Somerville,Bonner Avenue,1,5.000000000000000,2,1,1.000000000000000,75,0,6,11:41.6,42.380724999999998,-71.095074999999994,2
-71.099931,42.389745,5975200,31019481,Private room,United States,Somerville,Somerville,Richdale Avenue,1,5.000000000000000,2,1,1.500000000000000,100,0,1,18:00.6,42.389744999999998,-71.099930999999998,2
-71.096575,42.374711,6773599,35461394,Private room,United States,Somerville,Somerville,Tremont Street,1,4.000000000000000,2,1,1.000000000000000,96,0,,25:06.6,42.374710999999998,-71.096575000000001,2
-71.118076,42.398636,3489165,7746771,Private room,United States,Somerville,"Hall Ave, Somervill",Hall Ave,1,5.000000000000000,1,1,1.000000000000000,110,0,2,32:36.3,42.398636000000003,-71.118076000000002,2
